2026-07-26 19:15:59,971 [canton-env-ec-79] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:f8d02e4f96e9b7c4f2d59428f2f8cbd3 - 'MED::local::12209aebc618...' sends request with id 'tick-88f0cc62-b75a-499e-9887-d13f1ef51a28' of size 336 bytes with 0 envelopes.
2026-07-26 19:15:59,992 [canton-env-ec-79] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - PAR::sandbox::12206f7953e7... subscribes from counter=163
2026-07-26 19:16:00,021 [canton-env-ec-89] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - DOM::local::12209aebc618... subscribes from counter=22
2026-07-26 19:16:00,023 [canton-env-ec-79] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - MED::local::12209aebc618... subscribes from counter=153
2026-07-26 19:16:08,727 [daml.index.db.connection.indexer housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - daml.index.db.connection.indexer - Thread starvation or clock leap detected (housekeeper delta=17m38s432ms).
2026-07-26 19:16:08,810 [daml.index.db.connection.api-server housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - daml.index.db.connection.api-server - Thread starvation or clock leap detected (housekeeper delta=17m38s431ms).
2026-07-26 19:20:45,183 [daml.index.db.threadpool.connection.indexer-13] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000030)),2026-07-26T13:00:00Z)
2026-07-26 19:20:45,185 [daml.index.db.threadpool.connection.indexer-13] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000030)),2026-07-26T13:00:00Z)
2026-07-26 19:31:46,889 [daml.index.db.threadpool.connection.indexer-7] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000030)),2026-07-26T14:00:00Z)
2026-07-26 19:31:46,892 [daml.index.db.threadpool.connection.indexer-7] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000030)),2026-07-26T14:00:00Z)
2026-07-26 19:37:25,161 [canton-env-ec-85] INFO  c.d.c.p.a.s.a.ApiPartyManagementService:participant=sandbox tid:0919515395e987a34bbd65d8212e000c - Listing known parties.
2026-07-26 19:37:25,177 [canton-env-ec-79] INFO  c.d.c.p.a.s.c.CommandSubmissionServiceImpl:participant=sandbox tid:c2b4a1bf4bebd95509b563d421d24e8b - Phase 1 started: Submitting commands for interpretation: Commands(
  commandId = 6d7e7924-95b9-4407-b9e3-a0c076fff1ab,
  submissionId = 20ae5433-dc3e-4281-8270-fd8c7f193537,
  applicationId = programmable-money-backend,
  actAs = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7...,
  submittedAt = 2026-07-26T14:07:25.176782Z,
  ledgerEffectiveTime = 2026-07-26T14:07:25.176781Z,
  deduplicationPeriod = (duration=PT168H),
  ...
).
2026-07-26 19:37:25,252 [canton-env-ec-32] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:c2b4a1bf4bebd95509b563d421d24e8b - Phase 1 completed: Submitting 3 envelopes for Transaction request, submitters party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7..., command-id 6d7e7924-95b9-4407-b9e3-a0c076fff1ab
2026-07-26 19:37:25,255 [canton-env-ec-82] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:c2b4a1bf4bebd95509b563d421d24e8b - 'PAR::sandbox::12206f7953e7...' sends request with id '5e4fe52b-3fdc-4e87-bb0c-eea4a1d2118d' of size 2730 bytes with 3 envelopes.
2026-07-26 19:37:25,263 [canton-env-ec-89] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:c2b4a1bf4bebd95509b563d421d24e8b - Processing event at sc=164, ts=2026-07-26T14:07:25.257091Z, messageId=5e4fe52b-3fdc-4e87-bb0c-eea4a1d2118d, with contents=Seq(RootHashMessage(root hash = SHA-256:16689782fdd1..., payload size = 0), EncryptedViewMessageV2(view hash = ViewHash(SHA-256:7fd75932c59e...), view type = TransactionViewType, size = 1243))
2026-07-26 19:37:25,264 [canton-env-ec-73] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:c2b4a1bf4bebd95509b563d421d24e8b - Phase 3: Validating Transaction request=2026-07-26T14:07:25.257091Z with 1 envelope(s)
2026-07-26 19:37:25,265 [canton-env-ec-83] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:c2b4a1bf4bebd95509b563d421d24e8b - Phase 2: Registered request=2026-07-26T14:07:25.257091Z with 1 view(s). Initial state: ViewPosition("") -> ViewState(
  quorumsState = Seq(Quorum(confirmers = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7... -> 1, threshold = 1), Quorum(confirmers = sandbox::12206f7953e7... -> 1, threshold = 1)),
  consortiumVoting = Map(party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7... -> ConsortiumVotingState(), sandbox::12206f7953e7... -> ConsortiumVotingState()),
  rejections = Seq()
)
2026-07-26 19:37:25,322 [canton-env-ec-33] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:c2b4a1bf4bebd95509b563d421d24e8b - Phase 4: Sending for request=2026-07-26T14:07:25.257091Z with msgId=8fd2f053-9e37-4855-9099-35ac3dc7643b approved=1, rejected=0
2026-07-26 19:37:25,323 [canton-env-ec-28] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:c2b4a1bf4bebd95509b563d421d24e8b - 'PAR::sandbox::12206f7953e7...' sends request with id '8fd2f053-9e37-4855-9099-35ac3dc7643b' of size 760 bytes with 1 envelopes.
2026-07-26 19:37:25,326 [canton-env-ec-89] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:c2b4a1bf4bebd95509b563d421d24e8b - Processing event at sc=165, ts=2026-07-26T14:07:25.324135Z, messageId=8fd2f053-9e37-4855-9099-35ac3dc7643b, with contents=Seq()
2026-07-26 19:37:25,326 [canton-env-ec-30] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:c2b4a1bf4bebd95509b563d421d24e8b - Phase 5: Received responses for request=RequestId(2026-07-26T14:07:25.257091Z): ParticipantResponse(sender = PAR::sandbox::12206f7953e7..., ts = 2026-07-26T14:07:25.324135Z, approved = 1)
2026-07-26 19:37:25,327 [canton-env-ec-79] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:c2b4a1bf4bebd95509b563d421d24e8b - Phase 6: Finalized request=RequestId(2026-07-26T14:07:25.257091Z) with verdict Approve
2026-07-26 19:37:25,329 [canton-env-ec-79] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:c2b4a1bf4bebd95509b563d421d24e8b - 'MED::local::12209aebc618...' sends request with id 'mmid:verdict:1785074845257091' of size 693 bytes with 1 envelopes.
2026-07-26 19:37:25,332 [canton-env-ec-81] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:c2b4a1bf4bebd95509b563d421d24e8b - Processing event at sc=166, ts=2026-07-26T14:07:25.329816Z, with contents=SignedProtocolMessage(
  TransactionResultMessage(requestId = 2026-07-26T14:07:25.257091Z, verdict = Approve, rootHash = SHA-256:16689782fdd1..., domainId = local::12209aebc618...),
  signatures = Signature(signature = 43656eeed0e4, signedBy = 1220382abd91...)
)
2026-07-26 19:37:25,334 [input-mapping-pool-0] INFO  c.d.c.p.i.p.ParallelIndexerSubscription:participant=sandbox tid:c2b4a1bf4bebd95509b563d421d24e8b - Phase 7: Storing at offset=000000000000000031 TransactionAccepted(
  recordTime = 2026-07-26T14:07:25.257091Z,
  transactionId = 122016689782fdd14be079f6cf30990690c0517295d3110f65c309165973e6bcded2,
  transactionMeta = TransactionMeta(ledgerEffectiveTime = 2026-07-26T14:07:25.176781Z, submissionTime = 2026-07-26T14:07:25.176781Z, domainId = local::12209aebc618..., ...),
  completion = CompletionInfo(
    actAs = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7...,
    commandId = 6d7e7924-95b9-4407-b9e3-a0c076fff1ab,
    applicationId = programmable-money-backend,
    deduplication period = (offset=Offset(Bytes(000000000000000001))),
    submissionId = Some(20ae5433-dc3e-4281-8270-fd8c7f193537),
    ...
  ),
  nodes = 1,
  roots = 1,
  ...
)
2026-07-26 19:37:25,338 [canton-env-ec-82] INFO  c.d.c.p.a.s.t.TransactionServiceImpl:participant=sandbox - Received request for flat transaction by ID, ledgerId -> 'sandbox', transactionId -> '122016689782fdd14be079f6cf30990690c0517295d3110f65c309165973e6bcded2', parties -> ['party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7edc58874bebcb1ffbf758c4c4520e4ffe5754a182572d56a9b99179b'].
2026-07-26 19:37:25,347 [canton-env-ec-28] INFO  c.d.c.p.a.s.c.CommandSubmissionServiceImpl:participant=sandbox tid:2f561144bd4bcbaa8c34c9b15a5852fd - Phase 1 started: Submitting commands for interpretation: Commands(
  commandId = 04395688-0541-4cb6-83a8-16171ecfbc2f,
  submissionId = e85fc062-68ad-40e5-b99a-274bf6960875,
  applicationId = programmable-money-backend,
  actAs = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7...,
  submittedAt = 2026-07-26T14:07:25.346900Z,
  ledgerEffectiveTime = 2026-07-26T14:07:25.346899Z,
  deduplicationPeriod = (duration=PT168H),
  ...
).
2026-07-26 19:37:25,352 [canton-env-ec-20] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:2f561144bd4bcbaa8c34c9b15a5852fd - Phase 1 completed: Submitting 3 envelopes for Transaction request, submitters party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7..., command-id 04395688-0541-4cb6-83a8-16171ecfbc2f
2026-07-26 19:37:25,353 [canton-env-ec-89] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:2f561144bd4bcbaa8c34c9b15a5852fd - 'PAR::sandbox::12206f7953e7...' sends request with id '7caea9f6-849b-4b5f-a65d-c978acfa7c3a' of size 2735 bytes with 3 envelopes.
2026-07-26 19:37:25,356 [canton-env-ec-20] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:2f561144bd4bcbaa8c34c9b15a5852fd - Processing event at sc=167, ts=2026-07-26T14:07:25.354454Z, messageId=7caea9f6-849b-4b5f-a65d-c978acfa7c3a, with contents=Seq(RootHashMessage(root hash = SHA-256:1eb932c83fb8..., payload size = 0), EncryptedViewMessageV2(view hash = ViewHash(SHA-256:9684614e6eb1...), view type = TransactionViewType, size = 1247))
2026-07-26 19:37:25,357 [canton-env-ec-32] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:2f561144bd4bcbaa8c34c9b15a5852fd - Phase 3: Validating Transaction request=2026-07-26T14:07:25.354454Z with 1 envelope(s)
2026-07-26 19:37:25,358 [canton-env-ec-75] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:2f561144bd4bcbaa8c34c9b15a5852fd - Phase 2: Registered request=2026-07-26T14:07:25.354454Z with 1 view(s). Initial state: ViewPosition("") -> ViewState(
  quorumsState = Seq(Quorum(confirmers = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7... -> 1, threshold = 1), Quorum(confirmers = sandbox::12206f7953e7... -> 1, threshold = 1)),
  consortiumVoting = Map(party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7... -> ConsortiumVotingState(), sandbox::12206f7953e7... -> ConsortiumVotingState()),
  rejections = Seq()
)
2026-07-26 19:37:25,362 [canton-env-ec-82] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:2f561144bd4bcbaa8c34c9b15a5852fd - Phase 4: Sending for request=2026-07-26T14:07:25.354454Z with msgId=085ed36f-b06d-4f66-a288-af8fe3a13bbb approved=1, rejected=0
2026-07-26 19:37:25,363 [canton-env-ec-82] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:2f561144bd4bcbaa8c34c9b15a5852fd - 'PAR::sandbox::12206f7953e7...' sends request with id '085ed36f-b06d-4f66-a288-af8fe3a13bbb' of size 756 bytes with 1 envelopes.
2026-07-26 19:37:25,366 [canton-env-ec-82] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:2f561144bd4bcbaa8c34c9b15a5852fd - Processing event at sc=168, ts=2026-07-26T14:07:25.364481Z, messageId=085ed36f-b06d-4f66-a288-af8fe3a13bbb, with contents=Seq()
2026-07-26 19:37:25,366 [canton-env-ec-82] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:2f561144bd4bcbaa8c34c9b15a5852fd - Phase 5: Received responses for request=RequestId(2026-07-26T14:07:25.354454Z): ParticipantResponse(sender = PAR::sandbox::12206f7953e7..., ts = 2026-07-26T14:07:25.364481Z, approved = 1)
2026-07-26 19:37:25,367 [canton-env-ec-73] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:2f561144bd4bcbaa8c34c9b15a5852fd - Phase 6: Finalized request=RequestId(2026-07-26T14:07:25.354454Z) with verdict Approve
2026-07-26 19:37:25,368 [canton-env-ec-89] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:2f561144bd4bcbaa8c34c9b15a5852fd - 'MED::local::12209aebc618...' sends request with id 'mmid:verdict:1785074845354454' of size 699 bytes with 1 envelopes.
2026-07-26 19:37:25,370 [canton-env-ec-32] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:2f561144bd4bcbaa8c34c9b15a5852fd - Processing event at sc=169, ts=2026-07-26T14:07:25.368874Z, with contents=SignedProtocolMessage(
  TransactionResultMessage(requestId = 2026-07-26T14:07:25.354454Z, verdict = Approve, rootHash = SHA-256:1eb932c83fb8..., domainId = local::12209aebc618...),
  signatures = Signature(signature = 073e78eae54e, signedBy = 1220382abd91...)
)
2026-07-26 19:37:25,372 [input-mapping-pool-1] INFO  c.d.c.p.i.p.ParallelIndexerSubscription:participant=sandbox tid:2f561144bd4bcbaa8c34c9b15a5852fd - Phase 7: Storing at offset=000000000000000032 TransactionAccepted(
  recordTime = 2026-07-26T14:07:25.354454Z,
  transactionId = 12201eb932c83fb86d471abd3610a2901015b747d8e3ea748bea26658a5f863f2720,
  transactionMeta = TransactionMeta(ledgerEffectiveTime = 2026-07-26T14:07:25.346899Z, submissionTime = 2026-07-26T14:07:25.346899Z, domainId = local::12209aebc618..., ...),
  completion = CompletionInfo(
    actAs = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7...,
    commandId = 04395688-0541-4cb6-83a8-16171ecfbc2f,
    applicationId = programmable-money-backend,
    deduplication period = (offset=Offset(Bytes(000000000000000001))),
    submissionId = Some(e85fc062-68ad-40e5-b99a-274bf6960875),
    ...
  ),
  nodes = 1,
  roots = 1,
  ...
)
2026-07-26 19:37:25,374 [canton-env-ec-79] INFO  c.d.c.p.a.s.t.TransactionServiceImpl:participant=sandbox - Received request for flat transaction by ID, ledgerId -> 'sandbox', transactionId -> '12201eb932c83fb86d471abd3610a2901015b747d8e3ea748bea26658a5f863f2720', parties -> ['party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7edc58874bebcb1ffbf758c4c4520e4ffe5754a182572d56a9b99179b'].
2026-07-26 19:37:25,381 [canton-env-ec-79] INFO  c.d.c.p.a.s.c.CommandSubmissionServiceImpl:participant=sandbox tid:063053dd6e6456de53b787c5d401a9d1 - Phase 1 started: Submitting commands for interpretation: Commands(
  commandId = 37fe5b1d-ae5c-40a3-b941-93377d82a3cb,
  submissionId = 6f17c926-dc1f-4ea1-9253-8876f96e1418,
  applicationId = programmable-money-backend,
  actAs = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7...,
  submittedAt = 2026-07-26T14:07:25.380888Z,
  ledgerEffectiveTime = 2026-07-26T14:07:25.380887Z,
  deduplicationPeriod = (duration=PT168H),
  ...
).
2026-07-26 19:37:25,386 [canton-env-ec-82] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:063053dd6e6456de53b787c5d401a9d1 - Phase 1 completed: Submitting 3 envelopes for Transaction request, submitters party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7..., command-id 37fe5b1d-ae5c-40a3-b941-93377d82a3cb
2026-07-26 19:37:25,387 [canton-env-ec-79] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:063053dd6e6456de53b787c5d401a9d1 - 'PAR::sandbox::12206f7953e7...' sends request with id '95261578-7e7c-4518-b6d3-267b6bc1c50c' of size 2737 bytes with 3 envelopes.
2026-07-26 19:37:25,389 [canton-env-ec-30] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:063053dd6e6456de53b787c5d401a9d1 - Processing event at sc=170, ts=2026-07-26T14:07:25.387964Z, messageId=95261578-7e7c-4518-b6d3-267b6bc1c50c, with contents=Seq(RootHashMessage(root hash = SHA-256:84904c6e5e41..., payload size = 0), EncryptedViewMessageV2(view hash = ViewHash(SHA-256:43b7813b60b9...), view type = TransactionViewType, size = 1239))
2026-07-26 19:37:25,390 [canton-env-ec-81] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:063053dd6e6456de53b787c5d401a9d1 - Phase 3: Validating Transaction request=2026-07-26T14:07:25.387964Z with 1 envelope(s)
2026-07-26 19:37:25,391 [canton-env-ec-74] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:063053dd6e6456de53b787c5d401a9d1 - Phase 2: Registered request=2026-07-26T14:07:25.387964Z with 1 view(s). Initial state: ViewPosition("") -> ViewState(
  quorumsState = Seq(Quorum(confirmers = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7... -> 1, threshold = 1), Quorum(confirmers = sandbox::12206f7953e7... -> 1, threshold = 1)),
  consortiumVoting = Map(party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7... -> ConsortiumVotingState(), sandbox::12206f7953e7... -> ConsortiumVotingState()),
  rejections = Seq()
)
2026-07-26 19:37:25,395 [canton-env-ec-33] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:063053dd6e6456de53b787c5d401a9d1 - Phase 4: Sending for request=2026-07-26T14:07:25.387964Z with msgId=65df3034-19b9-4c0e-91fe-4703f860ca41 approved=1, rejected=0
2026-07-26 19:37:25,396 [canton-env-ec-33] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:063053dd6e6456de53b787c5d401a9d1 - 'PAR::sandbox::12206f7953e7...' sends request with id '65df3034-19b9-4c0e-91fe-4703f860ca41' of size 753 bytes with 1 envelopes.
2026-07-26 19:37:25,398 [canton-env-ec-75] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:063053dd6e6456de53b787c5d401a9d1 - Processing event at sc=171, ts=2026-07-26T14:07:25.397269Z, messageId=65df3034-19b9-4c0e-91fe-4703f860ca41, with contents=Seq()
2026-07-26 19:37:25,399 [canton-env-ec-32] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:063053dd6e6456de53b787c5d401a9d1 - Phase 5: Received responses for request=RequestId(2026-07-26T14:07:25.387964Z): ParticipantResponse(sender = PAR::sandbox::12206f7953e7..., ts = 2026-07-26T14:07:25.397269Z, approved = 1)
2026-07-26 19:37:25,399 [canton-env-ec-75] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:063053dd6e6456de53b787c5d401a9d1 - Phase 6: Finalized request=RequestId(2026-07-26T14:07:25.387964Z) with verdict Approve
2026-07-26 19:37:25,401 [canton-env-ec-32] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:063053dd6e6456de53b787c5d401a9d1 - 'MED::local::12209aebc618...' sends request with id 'mmid:verdict:1785074845387964' of size 701 bytes with 1 envelopes.
2026-07-26 19:37:25,403 [canton-env-ec-28] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:063053dd6e6456de53b787c5d401a9d1 - Processing event at sc=172, ts=2026-07-26T14:07:25.401868Z, with contents=SignedProtocolMessage(
  TransactionResultMessage(requestId = 2026-07-26T14:07:25.387964Z, verdict = Approve, rootHash = SHA-256:84904c6e5e41..., domainId = local::12209aebc618...),
  signatures = Signature(signature = 9e63d5cd5b40, signedBy = 1220382abd91...)
)
2026-07-26 19:37:25,405 [input-mapping-pool-2] INFO  c.d.c.p.i.p.ParallelIndexerSubscription:participant=sandbox tid:063053dd6e6456de53b787c5d401a9d1 - Phase 7: Storing at offset=000000000000000033 TransactionAccepted(
  recordTime = 2026-07-26T14:07:25.387964Z,
  transactionId = 122084904c6e5e41a216903311088992df00aca9a3627ed9350aeb50a7e780cce923,
  transactionMeta = TransactionMeta(ledgerEffectiveTime = 2026-07-26T14:07:25.380887Z, submissionTime = 2026-07-26T14:07:25.380887Z, domainId = local::12209aebc618..., ...),
  completion = CompletionInfo(
    actAs = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7...,
    commandId = 37fe5b1d-ae5c-40a3-b941-93377d82a3cb,
    applicationId = programmable-money-backend,
    deduplication period = (offset=Offset(Bytes(000000000000000001))),
    submissionId = Some(6f17c926-dc1f-4ea1-9253-8876f96e1418),
    ...
  ),
  nodes = 1,
  roots = 1,
  ...
)
2026-07-26 19:37:25,407 [canton-env-ec-81] INFO  c.d.c.p.a.s.t.TransactionServiceImpl:participant=sandbox - Received request for flat transaction by ID, ledgerId -> 'sandbox', transactionId -> '122084904c6e5e41a216903311088992df00aca9a3627ed9350aeb50a7e780cce923', parties -> ['party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7edc58874bebcb1ffbf758c4c4520e4ffe5754a182572d56a9b99179b'].
2026-07-26 19:37:25,414 [canton-env-ec-81] INFO  c.d.c.p.a.s.c.CommandSubmissionServiceImpl:participant=sandbox tid:84f57cfe7814cffddabcbca683087f94 - Phase 1 started: Submitting commands for interpretation: Commands(
  commandId = 67fc6539-a1d0-4eb0-94e0-ec10f62677eb,
  submissionId = ce5c9f50-03d8-4158-9efd-f54e7a7a1119,
  applicationId = programmable-money-backend,
  actAs = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7...,
  submittedAt = 2026-07-26T14:07:25.414256Z,
  ledgerEffectiveTime = 2026-07-26T14:07:25.414255Z,
  deduplicationPeriod = (duration=PT168H),
  ...
).
2026-07-26 19:37:25,420 [canton-env-ec-28] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:84f57cfe7814cffddabcbca683087f94 - Phase 1 completed: Submitting 3 envelopes for Transaction request, submitters party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7..., command-id 67fc6539-a1d0-4eb0-94e0-ec10f62677eb
2026-07-26 19:37:25,421 [canton-env-ec-77] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:84f57cfe7814cffddabcbca683087f94 - 'PAR::sandbox::12206f7953e7...' sends request with id 'ac918416-251b-453d-936e-406b5c4939ae' of size 2956 bytes with 3 envelopes.
2026-07-26 19:37:25,423 [canton-env-ec-83] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:84f57cfe7814cffddabcbca683087f94 - Processing event at sc=173, ts=2026-07-26T14:07:25.421795Z, messageId=ac918416-251b-453d-936e-406b5c4939ae, with contents=Seq(RootHashMessage(root hash = SHA-256:e47e38411768..., payload size = 0), EncryptedViewMessageV2(view hash = ViewHash(SHA-256:6c99aea577c0...), view type = TransactionViewType, size = 1468))
2026-07-26 19:37:25,424 [canton-env-ec-77] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:84f57cfe7814cffddabcbca683087f94 - Phase 3: Validating Transaction request=2026-07-26T14:07:25.421795Z with 1 envelope(s)
2026-07-26 19:37:25,424 [canton-env-ec-20] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:84f57cfe7814cffddabcbca683087f94 - Phase 2: Registered request=2026-07-26T14:07:25.421795Z with 1 view(s). Initial state: ViewPosition("") -> ViewState(
  quorumsState = Seq(Quorum(confirmers = party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7... -> 1, threshold = 1), Quorum(confirmers = sandbox::12206f7953e7... -> 1, threshold = 1)),
  consortiumVoting = Map(party-f3d1e2bc-b44a-469a-9cbc-872a85232502::12206f7953e7... -> ConsortiumVotingState(), sandbox::12206f7953e7... -> ConsortiumVotingState()),
  rejections = Seq()
)
2026-07-26 19:37:25,430 [canton-env-ec-85] INFO  c.d.c.p.p.TransactionProcessor:participant=sandbox/domainId=local::12209aebc618 tid:84f57cfe7814cffddabcbca683087f94 - Phase 4: Sending for request=2026-07-26T14:07:25.421795Z with msgId=7a5e6530-6a27-48b9-ae04-72ac500fe1fd approved=1, rejected=0
2026-07-26 19:37:25,431 [canton-env-ec-28] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:84f57cfe7814cffddabcbca683087f94 - 'PAR::sandbox::12206f7953e7...' sends request with id '7a5e6530-6a27-48b9-ae04-72ac500fe1fd' of size 757 bytes with 1 envelopes.
2026-07-26 19:37:25,433 [canton-env-ec-85] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:84f57cfe7814cffddabcbca683087f94 - Processing event at sc=174, ts=2026-07-26T14:07:25.431697Z, messageId=7a5e6530-6a27-48b9-ae04-72ac500fe1fd, with contents=Seq()
2026-07-26 19:37:25,433 [canton-env-ec-28] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:84f57cfe7814cffddabcbca683087f94 - Phase 5: Received responses for request=RequestId(2026-07-26T14:07:25.421795Z): ParticipantResponse(sender = PAR::sandbox::12206f7953e7..., ts = 2026-07-26T14:07:25.431697Z, approved = 1)
2026-07-26 19:37:25,434 [canton-env-ec-77] INFO  c.d.c.d.m.ConfirmationResponseProcessor:domain=local/node=mediator tid:84f57cfe7814cffddabcbca683087f94 - Phase 6: Finalized request=RequestId(2026-07-26T14:07:25.421795Z) with verdict Approve
2026-07-26 19:37:25,435 [canton-env-ec-83] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:84f57cfe7814cffddabcbca683087f94 - 'MED::local::12209aebc618...' sends request with id 'mmid:verdict:1785074845421795' of size 697 bytes with 1 envelopes.
2026-07-26 19:37:25,437 [canton-env-ec-81] INFO  c.d.c.p.p.DefaultMessageDispatcher:participant=sandbox/domainId=local::12209aebc618 tid:84f57cfe7814cffddabcbca683087f94 - Processing event at sc=175, ts=2026-07-26T14:07:25.435862Z, with contents=SignedProtocolMessage(
  TransactionResultMessage(requestId = 2026-07-26T14:07:25.421795Z, verdict = Approve, rootHash = SHA-256:e47e38411768..., domainId = local::12209aebc618...),
  signatures = Signature(signature = abed16dab692, signedBy = 1220382abd91...)
)
